"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX"
"17069","0.6344456076622009","0.6344456076622009","0.6344456076622009","0.5409021377563477","0.5409021377563477","0.5409021377563477","0.1296616643667221","0.1296616643667221","0.1296616643667221","0.5248876810073853","0.5248876810073853","0.5248876810073853","0.41320282220840454","0.41320282220840454","0.41320282220840454","0.1064644381403923","0.1064644381403923","0.1064644381403923"
"17099","0.1679813414812088","0.1679813414812088","0.1679813414812088","0.2625058591365814","0.2625058591365814","0.2625058591365814","0.0645805075764656","0.0645805075764656","0.0645805075764656","0.2102120965719223","0.2102120965719223","0.2102120965719223","0.29716721177101135","0.29716721177101135","0.29716721177101135","0.093986377120018","0.093986377120018","0.093986377120018"
"17129","0.5530218482017517","0.5530218482017517","0.5530218482017517","0.7153181433677673","0.7153181433677673","0.7153181433677673","0.06845451891422272","0.06845451891422272","0.06845451891422272","0.2271936982870102","0.2271936982870102","0.2271936982870102","0.5850933790206909","0.5850933790206909","0.5850933790206909","0.10474573075771332","0.10474573075771332","0.10474573075771332"
"17159","1.1018321514129639","1.1018321514129639","1.1018321514129639","0.9800241589546204","0.9800241589546204","0.9800241589546204","0.06313810497522354","0.06313810497522354","0.06313810497522354","0.5278986692428589","0.5278986692428589","0.5278986692428589","0.39059650897979736","0.39059650897979736","0.39059650897979736","0.08416178822517395","0.08416178822517395","0.08416178822517395"
"17189","0.2973385453224182","0.2973385453224182","0.2973385453224182","0.36147060990333557","0.36147060990333557","0.36147060990333557","0.07975514233112335","0.07975514233112335","0.07975514233112335","0.2415841966867447","0.2415841966867447","0.2415841966867447","0.34035179018974304","0.34035179018974304","0.34035179018974304","0.09211227297782898","0.09211227297782898","0.09211227297782898"
"17219","0.36809393763542175","0.36809393763542175","0.36809393763542175","0.3434433043003082","0.3434433043003082","0.3434433043003082","0.07530464977025986","0.07530464977025986","0.07530464977025986","0.37384796142578125","0.37384796142578125","0.37384796142578125","0.4822953939437866","0.4822953939437866","0.4822953939437866","0.09473321586847305","0.09473321586847305","0.09473321586847305"
"17249","0.19216346740722656","0.19216346740722656","0.19216346740722656","0.32370924949645996","0.32370924949645996","0.32370924949645996","0.04994133487343788","0.04994133487343788","0.04994133487343788","0.2550012767314911","0.2550012767314911","0.2550012767314911","0.30482837557792664","0.30482837557792664","0.30482837557792664","0.10785672813653946","0.10785672813653946","0.10785672813653946"
"17279","0.1780276894569397","0.1780276894569397","0.1780276894569397","0.5889279246330261","0.5889279246330261","0.5889279246330261","0.08166280388832092","0.08166280388832092","0.08166280388832092","0.3144245743751526","0.3144245743751526","0.3144245743751526","0.7974159121513367","0.7974159121513367","0.7974159121513367","0.09594971686601639","0.09594971686601639","0.09594971686601639"
"17309","0.2775880694389343","0.2775880694389343","0.2775880694389343","0.29417330026626587","0.29417330026626587","0.29417330026626587","0.05977954715490341","0.05977954715490341","0.05977954715490341","0.20186500251293182","0.20186500251293182","0.20186500251293182","0.40565863251686096","0.40565863251686096","0.40565863251686096","0.09882545471191406","0.09882545471191406","0.09882545471191406"
"17339","0.20238223671913147","0.20238223671913147","0.20238223671913147","0.3081234395503998","0.3081234395503998","0.3081234395503998","0.07007508724927902","0.07007508724927902","0.07007508724927902","0.32049810886383057","0.32049810886383057","0.32049810886383057","0.4398294687271118","0.4398294687271118","0.4398294687271118","0.10224238783121109","0.10224238783121109","0.10224238783121109"
"17369","0.21976341307163239","0.21976341307163239","0.21976341307163239","0.7099061608314514","0.7099061608314514","0.7099061608314514","0.06724276393651962","0.06724276393651962","0.06724276393651962","0.2569136321544647","0.2569136321544647","0.2569136321544647","0.42266491055488586","0.42266491055488586","0.42266491055488586","0.09712615609169006","0.09712615609169006","0.09712615609169006"
"17399","0.31736770272254944","0.31736770272254944","0.31736770272254944","0.6595255136489868","0.6595255136489868","0.6595255136489868","0.052325766533613205","0.052325766533613205","0.052325766533613205","0.38998833298683167","0.38998833298683167","0.38998833298683167","0.4490983784198761","0.4490983784198761","0.4490983784198761","0.07632869482040405","0.07632869482040405","0.07632869482040405"
"17429","0.6116499304771423","0.6116499304771423","0.6116499304771423","2.579319715499878","2.579319715499878","2.579319715499878","0.05156509205698967","0.05156509205698967","0.05156509205698967","0.30954861640930176","0.30954861640930176","0.30954861640930176","0.6432050466537476","0.6432050466537476","0.6432050466537476","0.07927380502223969","0.07927380502223969","0.07927380502223969"
"17459","0.27893924713134766","0.27893924713134766","0.27893924713134766","0.22208596765995026","0.22208596765995026","0.22208596765995026","0.05535626411437988","0.05535626411437988","0.05535626411437988","0.27985236048698425","0.27985236048698425","0.27985236048698425","0.2725604474544525","0.2725604474544525","0.2725604474544525","0.09673000127077103","0.09673000127077103","0.09673000127077103"
"17489","1.481269359588623","1.481269359588623","1.481269359588623","2.579885244369507","2.579885244369507","2.579885244369507","0.05667377635836601","0.05667377635836601","0.05667377635836601","3.049273729324341","3.049273729324341","3.049273729324341","5.212592601776123","5.212592601776123","5.212592601776123","0.08755515515804291","0.08755515515804291","0.08755515515804291"
"17519","0.26307016611099243","0.26307016611099243","0.26307016611099243","0.4563400447368622","0.4563400447368622","0.4563400447368622","0.05676832050085068","0.05676832050085068","0.05676832050085068","0.37120118737220764","0.37120118737220764","0.37120118737220764","0.2930924594402313","0.2930924594402313","0.2930924594402313","0.08836855739355087","0.08836855739355087","0.08836855739355087"
"17549","0.26711687445640564","0.26711687445640564","0.26711687445640564","0.46643874049186707","0.46643874049186707","0.46643874049186707","0.053073711693286896","0.053073711693286896","0.053073711693286896","0.2393147200345993","0.2393147200345993","0.2393147200345993","0.7800834774971008","0.7800834774971008","0.7800834774971008","0.11712586879730225","0.11712586879730225","0.11712586879730225"
"17579","0.16662974655628204","0.16662974655628204","0.16662974655628204","0.18246296048164368","0.18246296048164368","0.18246296048164368","0.05085145682096481","0.05085145682096481","0.05085145682096481","0.3205287754535675","0.3205287754535675","0.3205287754535675","0.29579222202301025","0.29579222202301025","0.29579222202301025","0.10223518311977386","0.10223518311977386","0.10223518311977386"
"17609","0.4165034890174866","0.4165034890174866","0.4165034890174866","0.38582643866539","0.38582643866539","0.38582643866539","0.06143992766737938","0.06143992766737938","0.06143992766737938","0.23095767199993134","0.23095767199993134","0.23095767199993134","0.4997888207435608","0.4997888207435608","0.4997888207435608","0.1071973517537117","0.1071973517537117","0.1071973517537117"
"17639","0.22662965953350067","0.22662965953350067","0.22662965953350067","0.31758368015289307","0.31758368015289307","0.31758368015289307","0.05950618535280228","0.05950618535280228","0.05950618535280228","0.2660905122756958","0.2660905122756958","0.2660905122756958","0.3949604034423828","0.3949604034423828","0.3949604034423828","0.10528246313333511","0.10528246313333511","0.10528246313333511"
"17669","0.2894608676433563","0.2894608676433563","0.2894608676433563","0.22688719630241394","0.22688719630241394","0.22688719630241394","0.07246662676334381","0.07246662676334381","0.07246662676334381","0.20768767595291138","0.20768767595291138","0.20768767595291138","0.45167258381843567","0.45167258381843567","0.45167258381843567","0.11051993817090988","0.11051993817090988","0.11051993817090988"
"17699","0.5399625301361084","0.5399625301361084","0.5399625301361084","0.2590848207473755","0.2590848207473755","0.2590848207473755","0.09820453077554703","0.09820453077554703","0.09820453077554703","0.5248510837554932","0.5248510837554932","0.5248510837554932","1.0395020246505737","1.0395020246505737","1.0395020246505737","0.11828674376010895","0.11828674376010895","0.11828674376010895"
"17729","0.430942177772522","0.430942177772522","0.430942177772522","1.0993694067001343","1.0993694067001343","1.0993694067001343","0.05794413387775421","0.05794413387775421","0.05794413387775421","0.2406417429447174","0.2406417429447174","0.2406417429447174","1.5544073581695557","1.5544073581695557","1.5544073581695557","0.10396576672792435","0.10396576672792435","0.10396576672792435"
"17759","0.26283392310142517","0.26283392310142517","0.26283392310142517","0.5120007395744324","0.5120007395744324","0.5120007395744324","0.05891720578074455","0.05891720578074455","0.05891720578074455","0.20328590273857117","0.20328590273857117","0.20328590273857117","0.3404386341571808","0.3404386341571808","0.3404386341571808","0.0970398411154747","0.0970398411154747","0.0970398411154747"
"17789","0.1437840461730957","0.1437840461730957","0.1437840461730957","0.20942126214504242","0.20942126214504242","0.20942126214504242","0.04818287864327431","0.04818287864327431","0.04818287864327431","0.20428211987018585","0.20428211987018585","0.20428211987018585","0.2608010470867157","0.2608010470867157","0.2608010470867157","0.10618139058351517","0.10618139058351517","0.10618139058351517"
"17819","0.3908708095550537","0.3908708095550537","0.3908708095550537","0.3496970236301422","0.3496970236301422","0.3496970236301422","0.04530511796474457","0.04530511796474457","0.04530511796474457","0.39082077145576477","0.39082077145576477","0.39082077145576477","0.4350588619709015","0.4350588619709015","0.4350588619709015","0.10094327479600906","0.10094327479600906","0.10094327479600906"
"17849","0.219538614153862","0.219538614153862","0.219538614153862","0.2215213030576706","0.2215213030576706","0.2215213030576706","0.044220007956027985","0.044220007956027985","0.044220007956027985","0.35926735401153564","0.35926735401153564","0.35926735401153564","0.46197691559791565","0.46197691559791565","0.46197691559791565","0.08028405159711838","0.08028405159711838","0.08028405159711838"
"17879","0.3750625550746918","0.3750625550746918","0.3750625550746918","0.3766585886478424","0.3766585886478424","0.3766585886478424","0.06522935628890991","0.06522935628890991","0.06522935628890991","0.24929790198802948","0.24929790198802948","0.24929790198802948","0.673179030418396","0.673179030418396","0.673179030418396","0.10688880831003189","0.10688880831003189","0.10688880831003189"
"17909","1.064723014831543","1.064723014831543","1.064723014831543","1.3785436153411865","1.3785436153411865","1.3785436153411865","0.09574615210294724","0.09574615210294724","0.09574615210294724","0.6268447637557983","0.6268447637557983","0.6268447637557983","1.9099138975143433","1.9099138975143433","1.9099138975143433","0.08649767935276031","0.08649767935276031","0.08649767935276031"
"17939","0.5506076216697693","0.5506076216697693","0.5506076216697693","0.4236009120941162","0.4236009120941162","0.4236009120941162","0.07861562818288803","0.07861562818288803","0.07861562818288803","0.7855303883552551","0.7855303883552551","0.7855303883552551","0.9884350299835205","0.9884350299835205","0.9884350299835205","0.10283037275075912","0.10283037275075912","0.10283037275075912"
"17969","0.20312964916229248","0.20312964916229248","0.20312964916229248","0.31547224521636963","0.31547224521636963","0.31547224521636963","0.08058244735002518","0.08058244735002518","0.08058244735002518","0.2938365340232849","0.2938365340232849","0.2938365340232849","0.4093228876590729","0.4093228876590729","0.4093228876590729","0.0869651809334755","0.0869651809334755","0.0869651809334755"
"17999","0.7886559963226318","0.7886559963226318","0.7886559963226318","1.8266184329986572","1.8266184329986572","1.8266184329986572","0.07153822481632233","0.07153822481632233","0.07153822481632233","0.8729267120361328","0.8729267120361328","0.8729267120361328","5.166475296020508","5.166475296020508","5.166475296020508","0.09153882414102554","0.09153882414102554","0.09153882414102554"
"18029","0.3675498962402344","0.3675498962402344","0.3675498962402344","0.35462474822998047","0.35462474822998047","0.35462474822998047","0.06334159523248672","0.06334159523248672","0.06334159523248672","0.4522920250892639","0.4522920250892639","0.4522920250892639","0.37634193897247314","0.37634193897247314","0.37634193897247314","0.09959999471902847","0.09959999471902847","0.09959999471902847"
"18059","0.208840474486351","0.208840474486351","0.208840474486351","0.3157823979854584","0.3157823979854584","0.3157823979854584","0.059336528182029724","0.059336528182029724","0.059336528182029724","0.5188970565795898","0.5188970565795898","0.5188970565795898","0.7468922138214111","0.7468922138214111","0.7468922138214111","0.07343312352895737","0.07343312352895737","0.07343312352895737"
"18089","0.4408659338951111","0.4408659338951111","0.4408659338951111","0.43670517206192017","0.43670517206192017","0.43670517206192017","0.04301674664020538","0.04301674664020538","0.04301674664020538","0.3908495008945465","0.3908495008945465","0.3908495008945465","0.5786932706832886","0.5786932706832886","0.5786932706832886","0.08320614695549011","0.08320614695549011","0.08320614695549011"
"18119","0.3600330650806427","0.3600330650806427","0.3600330650806427","0.30676162242889404","0.30676162242889404","0.30676162242889404","0.08422212302684784","0.08422212302684784","0.08422212302684784","0.36015936732292175","0.36015936732292175","0.36015936732292175","0.4344736635684967","0.4344736635684967","0.4344736635684967","0.07711825519800186","0.07711825519800186","0.07711825519800186"
