"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"17219","0.3001520037651062","0.3001520037651062","0.3001520037651062","0.4649653136730194","0.4649653136730194","0.4649653136730194","0.12170200794935226","0.12170200794935226","0.12170200794935226","0.3903863728046417","0.3903863728046417","0.3903863728046417","0.5090792179107666","0.5090792179107666","0.5090792179107666","0.09954358637332916","0.09954358637332916","0.09954358637332916"
"17249","0.2224908024072647","0.2224908024072647","0.2224908024072647","0.27274760603904724","0.27274760603904724","0.27274760603904724","0.10697869956493378","0.10697869956493378","0.10697869956493378","0.3049263656139374","0.3049263656139374","0.3049263656139374","0.30128735303878784","0.30128735303878784","0.30128735303878784","0.12455468624830246","0.12455468624830246","0.12455468624830246"
"17279","0.3176479935646057","0.3176479935646057","0.3176479935646057","0.4510544538497925","0.4510544538497925","0.4510544538497925","0.05911988765001297","0.05911988765001297","0.05911988765001297","0.291427344083786","0.291427344083786","0.291427344083786","0.5463892221450806","0.5463892221450806","0.5463892221450806","0.132337287068367","0.132337287068367","0.132337287068367"
"17309","0.18933619558811188","0.18933619558811188","0.18933619558811188","0.3122197687625885","0.3122197687625885","0.3122197687625885","0.055462177842855453","0.055462177842855453","0.055462177842855453","0.23046259582042694","0.23046259582042694","0.23046259582042694","0.3403947055339813","0.3403947055339813","0.3403947055339813","0.09371095150709152","0.09371095150709152","0.09371095150709152"
"17339","0.214374840259552","0.214374840259552","0.214374840259552","0.21551111340522766","0.21551111340522766","0.21551111340522766","0.061964623630046844","0.061964623630046844","0.061964623630046844","0.2987007200717926","0.2987007200717926","0.2987007200717926","0.4075780510902405","0.4075780510902405","0.4075780510902405","0.08374583721160889","0.08374583721160889","0.08374583721160889"
"17369","0.17333292961120605","0.17333292961120605","0.17333292961120605","0.6102989315986633","0.6102989315986633","0.6102989315986633","0.06717228889465332","0.06717228889465332","0.06717228889465332","0.20556682348251343","0.20556682348251343","0.20556682348251343","0.3877791464328766","0.3877791464328766","0.3877791464328766","0.10330365598201752","0.10330365598201752","0.10330365598201752"
"17399","0.4749051630496979","0.4749051630496979","0.4749051630496979","0.6769627332687378","0.6769627332687378","0.6769627332687378","0.11009357124567032","0.11009357124567032","0.11009357124567032","0.5701186060905457","0.5701186060905457","0.5701186060905457","0.5507914423942566","0.5507914423942566","0.5507914423942566","0.09667612612247467","0.09667612612247467","0.09667612612247467"
"17429","0.493339478969574","0.493339478969574","0.493339478969574","1.0708645582199097","1.0708645582199097","1.0708645582199097","0.06491803377866745","0.06491803377866745","0.06491803377866745","0.28888681530952454","0.28888681530952454","0.28888681530952454","1.3166470527648926","1.3166470527648926","1.3166470527648926","0.09125152975320816","0.09125152975320816","0.09125152975320816"
"17459","0.4265289306640625","0.4265289306640625","0.4265289306640625","0.2915956377983093","0.2915956377983093","0.2915956377983093","0.08286326378583908","0.08286326378583908","0.08286326378583908","0.2624604403972626","0.2624604403972626","0.2624604403972626","0.5052010416984558","0.5052010416984558","0.5052010416984558","0.08567691594362259","0.08567691594362259","0.08567691594362259"
"17489","1.407047986984253","1.407047986984253","1.407047986984253","8.147068977355957","8.147068977355957","8.147068977355957","0.07028693705797195","0.07028693705797195","0.07028693705797195","2.742795467376709","2.742795467376709","2.742795467376709","4.531427383422852","4.531427383422852","4.531427383422852","0.07949811965227127","0.07949811965227127","0.07949811965227127"
"17519","0.358686238527298","0.358686238527298","0.358686238527298","0.35694557428359985","0.35694557428359985","0.35694557428359985","0.06767953932285309","0.06767953932285309","0.06767953932285309","0.3532036542892456","0.3532036542892456","0.3532036542892456","0.2877069115638733","0.2877069115638733","0.2877069115638733","0.07131741940975189","0.07131741940975189","0.07131741940975189"
"17549","0.6562440395355225","0.6562440395355225","0.6562440395355225","0.44498977065086365","0.44498977065086365","0.44498977065086365","0.07279520481824875","0.07279520481824875","0.07279520481824875","0.29141899943351746","0.29141899943351746","0.29141899943351746","0.6335446238517761","0.6335446238517761","0.6335446238517761","0.1033329963684082","0.1033329963684082","0.1033329963684082"
"17579","0.22284716367721558","0.22284716367721558","0.22284716367721558","0.2818152606487274","0.2818152606487274","0.2818152606487274","0.05850248038768768","0.05850248038768768","0.05850248038768768","0.2141009271144867","0.2141009271144867","0.2141009271144867","0.3506574034690857","0.3506574034690857","0.3506574034690857","0.09349044412374496","0.09349044412374496","0.09349044412374496"
"17609","0.20411835610866547","0.20411835610866547","0.20411835610866547","0.23570285737514496","0.23570285737514496","0.23570285737514496","0.06014310196042061","0.06014310196042061","0.06014310196042061","0.33074888586997986","0.33074888586997986","0.33074888586997986","0.392425537109375","0.392425537109375","0.392425537109375","0.09742262959480286","0.09742262959480286","0.09742262959480286"
"17639","0.24202291667461395","0.24202291667461395","0.24202291667461395","0.30451691150665283","0.30451691150665283","0.30451691150665283","0.12282952666282654","0.12282952666282654","0.12282952666282654","0.20636969804763794","0.20636969804763794","0.20636969804763794","0.3745094835758209","0.3745094835758209","0.3745094835758209","0.12611174583435059","0.12611174583435059","0.12611174583435059"
"17669","0.3904428482055664","0.3904428482055664","0.3904428482055664","0.39327865839004517","0.39327865839004517","0.39327865839004517","0.07780638337135315","0.07780638337135315","0.07780638337135315","0.3801134526729584","0.3801134526729584","0.3801134526729584","0.34831857681274414","0.34831857681274414","0.34831857681274414","0.1041465625166893","0.1041465625166893","0.1041465625166893"
"17699","0.6357333064079285","0.6357333064079285","0.6357333064079285","0.33292722702026367","0.33292722702026367","0.33292722702026367","0.13038331270217896","0.13038331270217896","0.13038331270217896","0.47976264357566833","0.47976264357566833","0.47976264357566833","1.6832064390182495","1.6832064390182495","1.6832064390182495","0.10084465146064758","0.10084465146064758","0.10084465146064758"
"17729","0.6218146085739136","0.6218146085739136","0.6218146085739136","0.5969287753105164","0.5969287753105164","0.5969287753105164","0.07040263712406158","0.07040263712406158","0.07040263712406158","0.27380940318107605","0.27380940318107605","0.27380940318107605","0.7558938264846802","0.7558938264846802","0.7558938264846802","0.08111982047557831","0.08111982047557831","0.08111982047557831"
"17759","0.3659578263759613","0.3659578263759613","0.3659578263759613","0.2621963322162628","0.2621963322162628","0.2621963322162628","0.12841615080833435","0.12841615080833435","0.12841615080833435","0.4745740294456482","0.4745740294456482","0.4745740294456482","0.8509942293167114","0.8509942293167114","0.8509942293167114","0.0977615937590599","0.0977615937590599","0.0977615937590599"
"17789","0.17719823122024536","0.17719823122024536","0.17719823122024536","0.16158297657966614","0.16158297657966614","0.16158297657966614","0.08510620146989822","0.08510620146989822","0.08510620146989822","0.21260756254196167","0.21260756254196167","0.21260756254196167","0.32866889238357544","0.32866889238357544","0.32866889238357544","0.1039203628897667","0.1039203628897667","0.1039203628897667"
"17819","0.40014922618865967","0.40014922618865967","0.40014922618865967","0.4347756505012512","0.4347756505012512","0.4347756505012512","0.07378493249416351","0.07378493249416351","0.07378493249416351","0.4238852262496948","0.4238852262496948","0.4238852262496948","0.38791757822036743","0.38791757822036743","0.38791757822036743","0.09190162271261215","0.09190162271261215","0.09190162271261215"
"17849","0.2772490680217743","0.2772490680217743","0.2772490680217743","0.21377664804458618","0.21377664804458618","0.21377664804458618","0.07202427089214325","0.07202427089214325","0.07202427089214325","0.36607033014297485","0.36607033014297485","0.36607033014297485","0.5306990146636963","0.5306990146636963","0.5306990146636963","0.08955886960029602","0.08955886960029602","0.08955886960029602"
"17879","0.28311678767204285","0.28311678767204285","0.28311678767204285","0.36511093378067017","0.36511093378067017","0.36511093378067017","0.05334341898560524","0.05334341898560524","0.05334341898560524","0.3024190366268158","0.3024190366268158","0.3024190366268158","0.5508741736412048","0.5508741736412048","0.5508741736412048","0.07922543585300446","0.07922543585300446","0.07922543585300446"
"17909","0.880519449710846","0.880519449710846","0.880519449710846","1.404891014099121","1.404891014099121","1.404891014099121","0.05644860118627548","0.05644860118627548","0.05644860118627548","0.970435380935669","0.970435380935669","0.970435380935669","1.6001887321472168","1.6001887321472168","1.6001887321472168","0.12360002845525742","0.12360002845525742","0.12360002845525742"
"17939","0.39483076333999634","0.39483076333999634","0.39483076333999634","0.5854067802429199","0.5854067802429199","0.5854067802429199","0.06784316897392273","0.06784316897392273","0.06784316897392273","0.7576084733009338","0.7576084733009338","0.7576084733009338","0.8700820207595825","0.8700820207595825","0.8700820207595825","0.08316516876220703","0.08316516876220703","0.08316516876220703"
"17969","0.16927973926067352","0.16927973926067352","0.16927973926067352","0.26857295632362366","0.26857295632362366","0.26857295632362366","0.06470778584480286","0.06470778584480286","0.06470778584480286","0.1801488995552063","0.1801488995552063","0.1801488995552063","0.3697861135005951","0.3697861135005951","0.3697861135005951","0.10622512549161911","0.10622512549161911","0.10622512549161911"
"17999","0.4661327302455902","0.4661327302455902","0.4661327302455902","2.1771152019500732","2.1771152019500732","2.1771152019500732","0.05905229598283768","0.05905229598283768","0.05905229598283768","0.8006328344345093","0.8006328344345093","0.8006328344345093","5.6564836502075195","5.6564836502075195","5.6564836502075195","0.15279802680015564","0.15279802680015564","0.15279802680015564"
"18029","0.34392088651657104","0.34392088651657104","0.34392088651657104","0.46181342005729675","0.46181342005729675","0.46181342005729675","0.07092703878879547","0.07092703878879547","0.07092703878879547","0.44156110286712646","0.44156110286712646","0.44156110286712646","0.34318962693214417","0.34318962693214417","0.34318962693214417","0.1117425337433815","0.1117425337433815","0.1117425337433815"
"18059","0.4156474173069","0.4156474173069","0.4156474173069","0.4184895157814026","0.4184895157814026","0.4184895157814026","0.05449655279517174","0.05449655279517174","0.05449655279517174","0.4443182349205017","0.4443182349205017","0.4443182349205017","0.5562393665313721","0.5562393665313721","0.5562393665313721","0.07808199524879456","0.07808199524879456","0.07808199524879456"
"18089","0.25896820425987244","0.25896820425987244","0.25896820425987244","0.5919317007064819","0.5919317007064819","0.5919317007064819","0.04089626297354698","0.04089626297354698","0.04089626297354698","0.5140584707260132","0.5140584707260132","0.5140584707260132","0.4362817406654358","0.4362817406654358","0.4362817406654358","0.10345975309610367","0.10345975309610367","0.10345975309610367"
"18119","0.22708702087402344","0.22708702087402344","0.22708702087402344","0.4761907756328583","0.4761907756328583","0.4761907756328583","0.09106138348579407","0.09106138348579407","0.09106138348579407","0.38169220089912415","0.38169220089912415","0.38169220089912415","0.5518409609794617","0.5518409609794617","0.5518409609794617","0.09859460592269897","0.09859460592269897","0.09859460592269897"
"18149","0.4013806879520416","0.4013806879520416","0.4013806879520416","0.28072914481163025","0.28072914481163025","0.28072914481163025","0.09333713352680206","0.09333713352680206","0.09333713352680206","0.2557675540447235","0.2557675540447235","0.2557675540447235","0.26670536398887634","0.26670536398887634","0.26670536398887634","0.10500049591064453","0.10500049591064453","0.10500049591064453"
"18179","0.1793890744447708","0.1793890744447708","0.1793890744447708","0.3623792231082916","0.3623792231082916","0.3623792231082916","0.06920956820249557","0.06920956820249557","0.06920956820249557","0.3965432643890381","0.3965432643890381","0.3965432643890381","0.461892306804657","0.461892306804657","0.461892306804657","0.11204847693443298","0.11204847693443298","0.11204847693443298"
"18209","0.36886167526245117","0.36886167526245117","0.36886167526245117","1.8036112785339355","1.8036112785339355","1.8036112785339355","0.05180627852678299","0.05180627852678299","0.05180627852678299","0.536719024181366","0.536719024181366","0.536719024181366","1.1709301471710205","1.1709301471710205","1.1709301471710205","0.09841729700565338","0.09841729700565338","0.09841729700565338"
"18239","0.16262806951999664","0.16262806951999664","0.16262806951999664","0.5092560648918152","0.5092560648918152","0.5092560648918152","0.08141449838876724","0.08141449838876724","0.08141449838876724","0.2359970211982727","0.2359970211982727","0.2359970211982727","0.7578105926513672","0.7578105926513672","0.7578105926513672","0.10480149835348129","0.10480149835348129","0.10480149835348129"
"18269","0.19827325642108917","0.19827325642108917","0.19827325642108917","0.2954716682434082","0.2954716682434082","0.2954716682434082","0.06130325049161911","0.06130325049161911","0.06130325049161911","0.2264649122953415","0.2264649122953415","0.2264649122953415","0.8502399921417236","0.8502399921417236","0.8502399921417236","0.09893621504306793","0.09893621504306793","0.09893621504306793"
