"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"18659","51.8469123840332","51.8469123840332","51.8469123840332","35.27688980102539","35.27688980102539","35.27688980102539","12.42214298248291","12.42214298248291","12.42214298248291","51.33809280395508","51.33809280395508","51.33809280395508","34.83372116088867","34.83372116088867","34.83372116088867","12.18209171295166","12.18209171295166","12.18209171295166"
"18689","51.30833053588867","51.30833053588867","51.30833053588867","34.20621871948242","34.20621871948242","34.20621871948242","11.96473217010498","11.96473217010498","11.96473217010498","51.39175796508789","51.39175796508789","51.39175796508789","34.518333435058594","34.518333435058594","34.518333435058594","11.599953651428223","11.599953651428223","11.599953651428223"
"18719","55.717166900634766","55.717166900634766","55.717166900634766","38.707252502441406","38.707252502441406","38.707252502441406","13.697101593017578","13.697101593017578","13.697101593017578","55.6191291809082","55.6191291809082","55.6191291809082","38.868736267089844","38.868736267089844","38.868736267089844","13.622843742370605","13.622843742370605","13.622843742370605"
"18749","52.852230072021484","52.852230072021484","52.852230072021484","36.01020431518555","36.01020431518555","36.01020431518555","11.451818466186523","11.451818466186523","11.451818466186523","53.25390625","53.25390625","53.25390625","36.03540802001953","36.03540802001953","36.03540802001953","11.552563667297363","11.552563667297363","11.552563667297363"
"18779","58.04166030883789","58.04166030883789","58.04166030883789","41.067527770996094","41.067527770996094","41.067527770996094","14.576169967651367","14.576169967651367","14.576169967651367","58.20840835571289","58.20840835571289","58.20840835571289","39.748626708984375","39.748626708984375","39.748626708984375","14.157465934753418","14.157465934753418","14.157465934753418"
"18809","56.135009765625","56.135009765625","56.135009765625","42.02842330932617","42.02842330932617","42.02842330932617","15.37339973449707","15.37339973449707","15.37339973449707","56.066009521484375","56.066009521484375","56.066009521484375","41.89970016479492","41.89970016479492","41.89970016479492","15.127694129943848","15.127694129943848","15.127694129943848"
"18839","48.31703186035156","48.31703186035156","48.31703186035156","34.868499755859375","34.868499755859375","34.868499755859375","11.784290313720703","11.784290313720703","11.784290313720703","48.08502960205078","48.08502960205078","48.08502960205078","34.872615814208984","34.872615814208984","34.872615814208984","11.916522979736328","11.916522979736328","11.916522979736328"
"18869","50.66887664794922","50.66887664794922","50.66887664794922","37.434974670410156","37.434974670410156","37.434974670410156","13.273752212524414","13.273752212524414","13.273752212524414","50.99702072143555","50.99702072143555","50.99702072143555","37.12635803222656","37.12635803222656","37.12635803222656","13.018959999084473","13.018959999084473","13.018959999084473"
"18899","55.86293029785156","55.86293029785156","55.86293029785156","37.73766326904297","37.73766326904297","37.73766326904297","14.793391227722168","14.793391227722168","14.793391227722168","55.62162399291992","55.62162399291992","55.62162399291992","37.90544891357422","37.90544891357422","37.90544891357422","14.870170593261719","14.870170593261719","14.870170593261719"
"18929","57.776424407958984","57.776424407958984","57.776424407958984","39.16012954711914","39.16012954711914","39.16012954711914","13.935765266418457","13.935765266418457","13.935765266418457","57.95545959472656","57.95545959472656","57.95545959472656","39.07262420654297","39.07262420654297","39.07262420654297","13.40385627746582","13.40385627746582","13.40385627746582"
"18959","53.61906051635742","53.61906051635742","53.61906051635742","40.065834045410156","40.065834045410156","40.065834045410156","15.272149085998535","15.272149085998535","15.272149085998535","53.779441833496094","53.779441833496094","53.779441833496094","40.21039581298828","40.21039581298828","40.21039581298828","15.145176887512207","15.145176887512207","15.145176887512207"
"18989","54.29958724975586","54.29958724975586","54.29958724975586","36.655609130859375","36.655609130859375","36.655609130859375","13.038017272949219","13.038017272949219","13.038017272949219","54.37296676635742","54.37296676635742","54.37296676635742","36.636531829833984","36.636531829833984","36.636531829833984","13.219968795776367","13.219968795776367","13.219968795776367"
"19019","46.22772216796875","46.22772216796875","46.22772216796875","31.542587280273438","31.542587280273438","31.542587280273438","11.20466136932373","11.20466136932373","11.20466136932373","46.327274322509766","46.327274322509766","46.327274322509766","31.817079544067383","31.817079544067383","31.817079544067383","11.1036376953125","11.1036376953125","11.1036376953125"
"19049","53.79019546508789","53.79019546508789","53.79019546508789","37.795310974121094","37.795310974121094","37.795310974121094","14.402785301208496","14.402785301208496","14.402785301208496","53.52201843261719","53.52201843261719","53.52201843261719","37.92529296875","37.92529296875","37.92529296875","14.610506057739258","14.610506057739258","14.610506057739258"
"19079","55.04275131225586","55.04275131225586","55.04275131225586","37.16168212890625","37.16168212890625","37.16168212890625","13.726481437683105","13.726481437683105","13.726481437683105","54.69965362548828","54.69965362548828","54.69965362548828","37.506370544433594","37.506370544433594","37.506370544433594","13.402544021606445","13.402544021606445","13.402544021606445"
"19109","55.172157287597656","55.172157287597656","55.172157287597656","43.27745056152344","43.27745056152344","43.27745056152344","15.218031883239746","15.218031883239746","15.218031883239746","55.02924728393555","55.02924728393555","55.02924728393555","42.86149978637695","42.86149978637695","42.86149978637695","14.5747652053833","14.5747652053833","14.5747652053833"
"19139","48.96988296508789","48.96988296508789","48.96988296508789","36.03183364868164","36.03183364868164","36.03183364868164","12.799970626831055","12.799970626831055","12.799970626831055","48.72490310668945","48.72490310668945","48.72490310668945","36.040645599365234","36.040645599365234","36.040645599365234","12.762045860290527","12.762045860290527","12.762045860290527"
"19169","53.81534957885742","53.81534957885742","53.81534957885742","38.80073547363281","38.80073547363281","38.80073547363281","13.725653648376465","13.725653648376465","13.725653648376465","54.1492919921875","54.1492919921875","54.1492919921875","38.896244049072266","38.896244049072266","38.896244049072266","13.498814582824707","13.498814582824707","13.498814582824707"
"19199","56.39154052734375","56.39154052734375","56.39154052734375","41.497276306152344","41.497276306152344","41.497276306152344","14.657336235046387","14.657336235046387","14.657336235046387","55.90079879760742","55.90079879760742","55.90079879760742","41.23373794555664","41.23373794555664","41.23373794555664","14.691150665283203","14.691150665283203","14.691150665283203"
"19229","47.19580841064453","47.19580841064453","47.19580841064453","36.23395919799805","36.23395919799805","36.23395919799805","11.796818733215332","11.796818733215332","11.796818733215332","46.95155334472656","46.95155334472656","46.95155334472656","36.152427673339844","36.152427673339844","36.152427673339844","11.70644760131836","11.70644760131836","11.70644760131836"
"19259","47.495262145996094","47.495262145996094","47.495262145996094","31.55540657043457","31.55540657043457","31.55540657043457","9.872198104858398","9.872198104858398","9.872198104858398","47.177391052246094","47.177391052246094","47.177391052246094","31.375091552734375","31.375091552734375","31.375091552734375","9.768153190612793","9.768153190612793","9.768153190612793"
"19289","50.92043685913086","50.92043685913086","50.92043685913086","34.35255432128906","34.35255432128906","34.35255432128906","12.551032066345215","12.551032066345215","12.551032066345215","51.0155029296875","51.0155029296875","51.0155029296875","33.95918273925781","33.95918273925781","33.95918273925781","12.551630973815918","12.551630973815918","12.551630973815918"
"19319","57.7836799621582","57.7836799621582","57.7836799621582","43.79052734375","43.79052734375","43.79052734375","14.59121036529541","14.59121036529541","14.59121036529541","57.819881439208984","57.819881439208984","57.819881439208984","44.07844543457031","44.07844543457031","44.07844543457031","14.351424217224121","14.351424217224121","14.351424217224121"
"19349","53.379520416259766","53.379520416259766","53.379520416259766","36.90245056152344","36.90245056152344","36.90245056152344","13.187994003295898","13.187994003295898","13.187994003295898","53.38924789428711","53.38924789428711","53.38924789428711","37.13319778442383","37.13319778442383","37.13319778442383","13.012499809265137","13.012499809265137","13.012499809265137"
"19379","54.65913391113281","54.65913391113281","54.65913391113281","38.3976936340332","38.3976936340332","38.3976936340332","13.650192260742188","13.650192260742188","13.650192260742188","54.790706634521484","54.790706634521484","54.790706634521484","38.53177261352539","38.53177261352539","38.53177261352539","13.635371208190918","13.635371208190918","13.635371208190918"
"19409","58.83742904663086","58.83742904663086","58.83742904663086","42.63579177856445","42.63579177856445","42.63579177856445","15.577437400817871","15.577437400817871","15.577437400817871","58.68098831176758","58.68098831176758","58.68098831176758","42.77824783325195","42.77824783325195","42.77824783325195","15.28679370880127","15.28679370880127","15.28679370880127"
"19439","48.23735427856445","48.23735427856445","48.23735427856445","35.85027313232422","35.85027313232422","35.85027313232422","13.500847816467285","13.500847816467285","13.500847816467285","48.17979431152344","48.17979431152344","48.17979431152344","36.10574722290039","36.10574722290039","36.10574722290039","13.045438766479492","13.045438766479492","13.045438766479492"
"19469","53.661277770996094","53.661277770996094","53.661277770996094","39.30345916748047","39.30345916748047","39.30345916748047","14.546645164489746","14.546645164489746","14.546645164489746","53.67380905151367","53.67380905151367","53.67380905151367","39.141395568847656","39.141395568847656","39.141395568847656","14.484745025634766","14.484745025634766","14.484745025634766"
"19499","52.80418014526367","52.80418014526367","52.80418014526367","40.08884048461914","40.08884048461914","40.08884048461914","13.421379089355469","13.421379089355469","13.421379089355469","52.77014923095703","52.77014923095703","52.77014923095703","39.98011779785156","39.98011779785156","39.98011779785156","13.071117401123047","13.071117401123047","13.071117401123047"
"19529","56.75654602050781","56.75654602050781","56.75654602050781","39.393531799316406","39.393531799316406","39.393531799316406","13.71263599395752","13.71263599395752","13.71263599395752","56.79324722290039","56.79324722290039","56.79324722290039","39.39185333251953","39.39185333251953","39.39185333251953","13.689126014709473","13.689126014709473","13.689126014709473"
"19559","51.48875045776367","51.48875045776367","51.48875045776367","35.59314727783203","35.59314727783203","35.59314727783203","14.121028900146484","14.121028900146484","14.121028900146484","51.570472717285156","51.570472717285156","51.570472717285156","35.38760757446289","35.38760757446289","35.38760757446289","13.950790405273438","13.950790405273438","13.950790405273438"
"19589","56.91848373413086","56.91848373413086","56.91848373413086","41.65291976928711","41.65291976928711","41.65291976928711","14.882929801940918","14.882929801940918","14.882929801940918","57.02864074707031","57.02864074707031","57.02864074707031","41.47691345214844","41.47691345214844","41.47691345214844","14.737536430358887","14.737536430358887","14.737536430358887"
"19619","46.197723388671875","46.197723388671875","46.197723388671875","34.01018142700195","34.01018142700195","34.01018142700195","11.668105125427246","11.668105125427246","11.668105125427246","46.290184020996094","46.290184020996094","46.290184020996094","34.06338882446289","34.06338882446289","34.06338882446289","11.608671188354492","11.608671188354492","11.608671188354492"
