"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"18719","58.34973907470703","58.34973907470703","58.34973907470703","37.6300048828125","37.6300048828125","37.6300048828125","13.281105995178223","13.281105995178223","13.281105995178223","58.07852554321289","58.07852554321289","58.07852554321289","37.65276336669922","37.65276336669922","37.65276336669922","13.026118278503418","13.026118278503418","13.026118278503418"
"18749","53.24357223510742","53.24357223510742","53.24357223510742","37.96993637084961","37.96993637084961","37.96993637084961","15.243602752685547","15.243602752685547","15.243602752685547","53.54447937011719","53.54447937011719","53.54447937011719","38.07464599609375","38.07464599609375","38.07464599609375","14.999396324157715","14.999396324157715","14.999396324157715"
"18779","55.05165100097656","55.05165100097656","55.05165100097656","40.12009048461914","40.12009048461914","40.12009048461914","15.026955604553223","15.026955604553223","15.026955604553223","54.87711715698242","54.87711715698242","54.87711715698242","40.991703033447266","40.991703033447266","40.991703033447266","14.703472137451172","14.703472137451172","14.703472137451172"
"18809","55.345848083496094","55.345848083496094","55.345848083496094","36.73517990112305","36.73517990112305","36.73517990112305","13.10518741607666","13.10518741607666","13.10518741607666","55.252567291259766","55.252567291259766","55.252567291259766","36.77302551269531","36.77302551269531","36.77302551269531","12.492776870727539","12.492776870727539","12.492776870727539"
"18839","58.51693344116211","58.51693344116211","58.51693344116211","41.60240173339844","41.60240173339844","41.60240173339844","15.940646171569824","15.940646171569824","15.940646171569824","58.19094467163086","58.19094467163086","58.19094467163086","42.96585464477539","42.96585464477539","42.96585464477539","15.804777145385742","15.804777145385742","15.804777145385742"
"18869","55.54549789428711","55.54549789428711","55.54549789428711","38.76500701904297","38.76500701904297","38.76500701904297","15.308481216430664","15.308481216430664","15.308481216430664","55.69953918457031","55.69953918457031","55.69953918457031","38.603118896484375","38.603118896484375","38.603118896484375","14.848176002502441","14.848176002502441","14.848176002502441"
"18899","56.677860260009766","56.677860260009766","56.677860260009766","39.2717170715332","39.2717170715332","39.2717170715332","14.534489631652832","14.534489631652832","14.534489631652832","56.71098327636719","56.71098327636719","56.71098327636719","39.13004684448242","39.13004684448242","39.13004684448242","13.963326454162598","13.963326454162598","13.963326454162598"
"18929","60.5712890625","60.5712890625","60.5712890625","41.59436798095703","41.59436798095703","41.59436798095703","14.586614608764648","14.586614608764648","14.586614608764648","60.63850784301758","60.63850784301758","60.63850784301758","42.596370697021484","42.596370697021484","42.596370697021484","14.429807662963867","14.429807662963867","14.429807662963867"
"18959","59.020545959472656","59.020545959472656","59.020545959472656","38.609798431396484","38.609798431396484","38.609798431396484","14.705096244812012","14.705096244812012","14.705096244812012","59.16366195678711","59.16366195678711","59.16366195678711","38.81721115112305","38.81721115112305","38.81721115112305","14.04606819152832","14.04606819152832","14.04606819152832"
"18989","52.50115966796875","52.50115966796875","52.50115966796875","37.63386535644531","37.63386535644531","37.63386535644531","14.397979736328125","14.397979736328125","14.397979736328125","52.374534606933594","52.374534606933594","52.374534606933594","37.6540412902832","37.6540412902832","37.6540412902832","13.865683555603027","13.865683555603027","13.865683555603027"
"19019","55.948974609375","55.948974609375","55.948974609375","36.03850173950195","36.03850173950195","36.03850173950195","13.818439483642578","13.818439483642578","13.818439483642578","55.69362258911133","55.69362258911133","55.69362258911133","35.8206787109375","35.8206787109375","35.8206787109375","13.441000938415527","13.441000938415527","13.441000938415527"
"19049","52.59402084350586","52.59402084350586","52.59402084350586","35.66840744018555","35.66840744018555","35.66840744018555","12.160478591918945","12.160478591918945","12.160478591918945","53.056640625","53.056640625","53.056640625","35.77621841430664","35.77621841430664","35.77621841430664","11.744515419006348","11.744515419006348","11.744515419006348"
"19079","53.27117919921875","53.27117919921875","53.27117919921875","36.0712776184082","36.0712776184082","36.0712776184082","13.275272369384766","13.275272369384766","13.275272369384766","53.46043395996094","53.46043395996094","53.46043395996094","36.317291259765625","36.317291259765625","36.317291259765625","13.233208656311035","13.233208656311035","13.233208656311035"
"19109","55.39057159423828","55.39057159423828","55.39057159423828","40.45071029663086","40.45071029663086","40.45071029663086","13.701396942138672","13.701396942138672","13.701396942138672","55.45035934448242","55.45035934448242","55.45035934448242","41.02377700805664","41.02377700805664","41.02377700805664","13.25137996673584","13.25137996673584","13.25137996673584"
"19139","52.80234909057617","52.80234909057617","52.80234909057617","36.212623596191406","36.212623596191406","36.212623596191406","12.664650917053223","12.664650917053223","12.664650917053223","52.80195236206055","52.80195236206055","52.80195236206055","35.9923095703125","35.9923095703125","35.9923095703125","12.556608200073242","12.556608200073242","12.556608200073242"
"19169","57.33156204223633","57.33156204223633","57.33156204223633","39.35418701171875","39.35418701171875","39.35418701171875","15.206500053405762","15.206500053405762","15.206500053405762","57.09166717529297","57.09166717529297","57.09166717529297","39.41196823120117","39.41196823120117","39.41196823120117","14.865213394165039","14.865213394165039","14.865213394165039"
"19199","57.310585021972656","57.310585021972656","57.310585021972656","39.430809020996094","39.430809020996094","39.430809020996094","14.286455154418945","14.286455154418945","14.286455154418945","57.04508590698242","57.04508590698242","57.04508590698242","39.580322265625","39.580322265625","39.580322265625","13.712993621826172","13.712993621826172","13.712993621826172"
"19229","52.76875686645508","52.76875686645508","52.76875686645508","35.401248931884766","35.401248931884766","35.401248931884766","13.778078079223633","13.778078079223633","13.778078079223633","52.6217041015625","52.6217041015625","52.6217041015625","35.26506805419922","35.26506805419922","35.26506805419922","14.162233352661133","14.162233352661133","14.162233352661133"
"19259","56.95577621459961","56.95577621459961","56.95577621459961","41.01404571533203","41.01404571533203","41.01404571533203","15.794710159301758","15.794710159301758","15.794710159301758","56.69898986816406","56.69898986816406","56.69898986816406","41.02063751220703","41.02063751220703","41.02063751220703","15.149028778076172","15.149028778076172","15.149028778076172"
"19289","53.686614990234375","53.686614990234375","53.686614990234375","36.32221984863281","36.32221984863281","36.32221984863281","12.501105308532715","12.501105308532715","12.501105308532715","53.46237564086914","53.46237564086914","53.46237564086914","36.11094665527344","36.11094665527344","36.11094665527344","12.383455276489258","12.383455276489258","12.383455276489258"
"19319","60.379051208496094","60.379051208496094","60.379051208496094","43.447879791259766","43.447879791259766","43.447879791259766","18.17156219482422","18.17156219482422","18.17156219482422","60.23853302001953","60.23853302001953","60.23853302001953","43.46448516845703","43.46448516845703","43.46448516845703","17.717618942260742","17.717618942260742","17.717618942260742"
"19349","55.80509948730469","55.80509948730469","55.80509948730469","41.54017639160156","41.54017639160156","41.54017639160156","15.172800064086914","15.172800064086914","15.172800064086914","55.56867980957031","55.56867980957031","55.56867980957031","41.690643310546875","41.690643310546875","41.690643310546875","14.673129081726074","14.673129081726074","14.673129081726074"
"19379","56.36933517456055","56.36933517456055","56.36933517456055","39.83163833618164","39.83163833618164","39.83163833618164","14.272013664245605","14.272013664245605","14.272013664245605","56.113670349121094","56.113670349121094","56.113670349121094","39.95929718017578","39.95929718017578","39.95929718017578","14.075517654418945","14.075517654418945","14.075517654418945"
"19409","53.25209426879883","53.25209426879883","53.25209426879883","34.526329040527344","34.526329040527344","34.526329040527344","13.70329761505127","13.70329761505127","13.70329761505127","53.39705276489258","53.39705276489258","53.39705276489258","34.59811782836914","34.59811782836914","34.59811782836914","13.488600730895996","13.488600730895996","13.488600730895996"
"19439","51.351829528808594","51.351829528808594","51.351829528808594","33.744232177734375","33.744232177734375","33.744232177734375","12.305340766906738","12.305340766906738","12.305340766906738","51.511531829833984","51.511531829833984","51.511531829833984","33.69023513793945","33.69023513793945","33.69023513793945","11.948298454284668","11.948298454284668","11.948298454284668"
"19469","52.35489273071289","52.35489273071289","52.35489273071289","33.8339729309082","33.8339729309082","33.8339729309082","12.386091232299805","12.386091232299805","12.386091232299805","52.146297454833984","52.146297454833984","52.146297454833984","34.05586242675781","34.05586242675781","34.05586242675781","12.07175064086914","12.07175064086914","12.07175064086914"
"19499","57.87226867675781","57.87226867675781","57.87226867675781","42.60883712768555","42.60883712768555","42.60883712768555","15.34926986694336","15.34926986694336","15.34926986694336","57.56161880493164","57.56161880493164","57.56161880493164","42.72316360473633","42.72316360473633","42.72316360473633","14.827817916870117","14.827817916870117","14.827817916870117"
"19529","57.61686325073242","57.61686325073242","57.61686325073242","39.33562088012695","39.33562088012695","39.33562088012695","14.850569725036621","14.850569725036621","14.850569725036621","57.55421829223633","57.55421829223633","57.55421829223633","39.78404235839844","39.78404235839844","39.78404235839844","14.497406959533691","14.497406959533691","14.497406959533691"
"19559","52.42665100097656","52.42665100097656","52.42665100097656","37.44776153564453","37.44776153564453","37.44776153564453","13.793987274169922","13.793987274169922","13.793987274169922","52.32999038696289","52.32999038696289","52.32999038696289","37.49520492553711","37.49520492553711","37.49520492553711","13.46268081665039","13.46268081665039","13.46268081665039"
"19589","58.338539123535156","58.338539123535156","58.338539123535156","40.51727294921875","40.51727294921875","40.51727294921875","15.118292808532715","15.118292808532715","15.118292808532715","58.56172561645508","58.56172561645508","58.56172561645508","40.40153121948242","40.40153121948242","40.40153121948242","14.826452255249023","14.826452255249023","14.826452255249023"
"19619","51.49129867553711","51.49129867553711","51.49129867553711","36.92453384399414","36.92453384399414","36.92453384399414","13.831039428710938","13.831039428710938","13.831039428710938","51.36965560913086","51.36965560913086","51.36965560913086","37.1291389465332","37.1291389465332","37.1291389465332","13.415729522705078","13.415729522705078","13.415729522705078"
"19649","60.354251861572266","60.354251861572266","60.354251861572266","42.9375","42.9375","42.9375","16.05014419555664","16.05014419555664","16.05014419555664","60.27189636230469","60.27189636230469","60.27189636230469","43.18507385253906","43.18507385253906","43.18507385253906","15.405519485473633","15.405519485473633","15.405519485473633"
"19679","51.37092971801758","51.37092971801758","51.37092971801758","34.26490020751953","34.26490020751953","34.26490020751953","12.228849411010742","12.228849411010742","12.228849411010742","51.328792572021484","51.328792572021484","51.328792572021484","34.242881774902344","34.242881774902344","34.242881774902344","11.727134704589844","11.727134704589844","11.727134704589844"
