"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"17489","56.931522369384766","56.931522369384766","56.931522369384766","115.91539001464844","115.91539001464844","115.91539001464844","33.36695861816406","33.36695861816406","33.36695861816406","57.05162048339844","57.05162048339844","57.05162048339844","115.01290893554688","115.01290893554688","115.01290893554688","33.58256530761719","33.58256530761719","33.58256530761719"
"17519","59.906532287597656","59.906532287597656","59.906532287597656","115.82289123535156","115.82289123535156","115.82289123535156","31.54854393005371","31.54854393005371","31.54854393005371","60.11428451538086","60.11428451538086","60.11428451538086","115.49117279052734","115.49117279052734","115.49117279052734","31.952083587646484","31.952083587646484","31.952083587646484"
"17549","51.08588790893555","51.08588790893555","51.08588790893555","103.54364013671875","103.54364013671875","103.54364013671875","30.86214828491211","30.86214828491211","30.86214828491211","51.46599578857422","51.46599578857422","51.46599578857422","104.26667785644531","104.26667785644531","104.26667785644531","30.43915367126465","30.43915367126465","30.43915367126465"
"17579","53.1806526184082","53.1806526184082","53.1806526184082","112.57917785644531","112.57917785644531","112.57917785644531","30.280683517456055","30.280683517456055","30.280683517456055","53.25874710083008","53.25874710083008","53.25874710083008","111.22521209716797","111.22521209716797","111.22521209716797","30.39141273498535","30.39141273498535","30.39141273498535"
"17609","51.63679504394531","51.63679504394531","51.63679504394531","101.15185546875","101.15185546875","101.15185546875","24.29102897644043","24.29102897644043","24.29102897644043","51.81021499633789","51.81021499633789","51.81021499633789","101.31208038330078","101.31208038330078","101.31208038330078","24.254037857055664","24.254037857055664","24.254037857055664"
"17639","51.57701873779297","51.57701873779297","51.57701873779297","100.32340240478516","100.32340240478516","100.32340240478516","24.01173210144043","24.01173210144043","24.01173210144043","51.21767807006836","51.21767807006836","51.21767807006836","100.51447296142578","100.51447296142578","100.51447296142578","24.325809478759766","24.325809478759766","24.325809478759766"
"17669","53.290740966796875","53.290740966796875","53.290740966796875","117.57008361816406","117.57008361816406","117.57008361816406","30.88563346862793","30.88563346862793","30.88563346862793","53.52867126464844","53.52867126464844","53.52867126464844","117.66773223876953","117.66773223876953","117.66773223876953","31.10087776184082","31.10087776184082","31.10087776184082"
"17699","45.857425689697266","45.857425689697266","45.857425689697266","99.07806396484375","99.07806396484375","99.07806396484375","30.104515075683594","30.104515075683594","30.104515075683594","46.491737365722656","46.491737365722656","46.491737365722656","98.74261474609375","98.74261474609375","98.74261474609375","30.370439529418945","30.370439529418945","30.370439529418945"
"17729","52.068328857421875","52.068328857421875","52.068328857421875","110.25712585449219","110.25712585449219","110.25712585449219","27.650657653808594","27.650657653808594","27.650657653808594","52.14651107788086","52.14651107788086","52.14651107788086","110.82247924804688","110.82247924804688","110.82247924804688","27.7183780670166","27.7183780670166","27.7183780670166"
"17759","44.006649017333984","44.006649017333984","44.006649017333984","99.26761627197266","99.26761627197266","99.26761627197266","26.91526985168457","26.91526985168457","26.91526985168457","44.305198669433594","44.305198669433594","44.305198669433594","98.52484130859375","98.52484130859375","98.52484130859375","27.399442672729492","27.399442672729492","27.399442672729492"
"17789","52.435951232910156","52.435951232910156","52.435951232910156","105.44473266601562","105.44473266601562","105.44473266601562","27.53711700439453","27.53711700439453","27.53711700439453","52.46959686279297","52.46959686279297","52.46959686279297","105.49021911621094","105.49021911621094","105.49021911621094","27.50790786743164","27.50790786743164","27.50790786743164"
"17819","52.85849380493164","52.85849380493164","52.85849380493164","106.32984924316406","106.32984924316406","106.32984924316406","31.482805252075195","31.482805252075195","31.482805252075195","52.786624908447266","52.786624908447266","52.786624908447266","106.20736694335938","106.20736694335938","106.20736694335938","31.871259689331055","31.871259689331055","31.871259689331055"
"17849","45.19331359863281","45.19331359863281","45.19331359863281","105.28882598876953","105.28882598876953","105.28882598876953","27.27431297302246","27.27431297302246","27.27431297302246","45.009822845458984","45.009822845458984","45.009822845458984","104.52261352539062","104.52261352539062","104.52261352539062","27.08367919921875","27.08367919921875","27.08367919921875"
"17879","51.68187713623047","51.68187713623047","51.68187713623047","109.64781188964844","109.64781188964844","109.64781188964844","31.759340286254883","31.759340286254883","31.759340286254883","51.366703033447266","51.366703033447266","51.366703033447266","109.19720458984375","109.19720458984375","109.19720458984375","31.36101531982422","31.36101531982422","31.36101531982422"
"17909","49.02583312988281","49.02583312988281","49.02583312988281","112.05532836914062","112.05532836914062","112.05532836914062","33.06853103637695","33.06853103637695","33.06853103637695","48.742523193359375","48.742523193359375","48.742523193359375","112.37706756591797","112.37706756591797","112.37706756591797","32.86857604980469","32.86857604980469","32.86857604980469"
"17939","49.99245071411133","49.99245071411133","49.99245071411133","115.30379486083984","115.30379486083984","115.30379486083984","34.86613845825195","34.86613845825195","34.86613845825195","50.18688201904297","50.18688201904297","50.18688201904297","115.47492218017578","115.47492218017578","115.47492218017578","35.23243713378906","35.23243713378906","35.23243713378906"
"17969","52.46153259277344","52.46153259277344","52.46153259277344","111.89901733398438","111.89901733398438","111.89901733398438","28.057186126708984","28.057186126708984","28.057186126708984","52.6254768371582","52.6254768371582","52.6254768371582","111.10212707519531","111.10212707519531","111.10212707519531","28.11746597290039","28.11746597290039","28.11746597290039"
"17999","63.6695556640625","63.6695556640625","63.6695556640625","129.14846801757812","129.14846801757812","129.14846801757812","42.40281677246094","42.40281677246094","42.40281677246094","63.5833740234375","63.5833740234375","63.5833740234375","128.2394561767578","128.2394561767578","128.2394561767578","42.95414352416992","42.95414352416992","42.95414352416992"
"18029","57.44427490234375","57.44427490234375","57.44427490234375","117.90145874023438","117.90145874023438","117.90145874023438","38.71443176269531","38.71443176269531","38.71443176269531","57.65732192993164","57.65732192993164","57.65732192993164","117.88377380371094","117.88377380371094","117.88377380371094","38.51588821411133","38.51588821411133","38.51588821411133"
"18059","53.934051513671875","53.934051513671875","53.934051513671875","117.00242614746094","117.00242614746094","117.00242614746094","33.515132904052734","33.515132904052734","33.515132904052734","54.26430130004883","54.26430130004883","54.26430130004883","115.9194107055664","115.9194107055664","115.9194107055664","33.684207916259766","33.684207916259766","33.684207916259766"
"18089","57.50763702392578","57.50763702392578","57.50763702392578","114.51714324951172","114.51714324951172","114.51714324951172","29.766767501831055","29.766767501831055","29.766767501831055","57.539344787597656","57.539344787597656","57.539344787597656","114.79279327392578","114.79279327392578","114.79279327392578","29.70601463317871","29.70601463317871","29.70601463317871"
"18119","55.442840576171875","55.442840576171875","55.442840576171875","106.66350555419922","106.66350555419922","106.66350555419922","37.45564270019531","37.45564270019531","37.45564270019531","55.38507843017578","55.38507843017578","55.38507843017578","107.57950592041016","107.57950592041016","107.57950592041016","37.92116928100586","37.92116928100586","37.92116928100586"
"18149","60.6504020690918","60.6504020690918","60.6504020690918","119.67009735107422","119.67009735107422","119.67009735107422","33.16538619995117","33.16538619995117","33.16538619995117","60.79279708862305","60.79279708862305","60.79279708862305","119.63021087646484","119.63021087646484","119.63021087646484","33.240272521972656","33.240272521972656","33.240272521972656"
"18179","49.89873123168945","49.89873123168945","49.89873123168945","109.56583404541016","109.56583404541016","109.56583404541016","28.698787689208984","28.698787689208984","28.698787689208984","49.75257873535156","49.75257873535156","49.75257873535156","109.47794342041016","109.47794342041016","109.47794342041016","28.233409881591797","28.233409881591797","28.233409881591797"
"18209","51.13140869140625","51.13140869140625","51.13140869140625","115.08546447753906","115.08546447753906","115.08546447753906","32.32802963256836","32.32802963256836","32.32802963256836","51.4711799621582","51.4711799621582","51.4711799621582","115.06446075439453","115.06446075439453","115.06446075439453","32.34282302856445","32.34282302856445","32.34282302856445"
"18239","51.04779815673828","51.04779815673828","51.04779815673828","119.7626953125","119.7626953125","119.7626953125","36.87044906616211","36.87044906616211","36.87044906616211","51.188270568847656","51.188270568847656","51.188270568847656","119.1292724609375","119.1292724609375","119.1292724609375","37.005672454833984","37.005672454833984","37.005672454833984"
"18269","59.02051544189453","59.02051544189453","59.02051544189453","129.26809692382812","129.26809692382812","129.26809692382812","49.57218551635742","49.57218551635742","49.57218551635742","59.26812744140625","59.26812744140625","59.26812744140625","129.0602569580078","129.0602569580078","129.0602569580078","49.85807418823242","49.85807418823242","49.85807418823242"
"18299","55.65027618408203","55.65027618408203","55.65027618408203","116.95272827148438","116.95272827148438","116.95272827148438","30.837791442871094","30.837791442871094","30.837791442871094","55.9169807434082","55.9169807434082","55.9169807434082","115.8221664428711","115.8221664428711","115.8221664428711","30.853578567504883","30.853578567504883","30.853578567504883"
"18329","54.716819763183594","54.716819763183594","54.716819763183594","112.10638427734375","112.10638427734375","112.10638427734375","33.68598556518555","33.68598556518555","33.68598556518555","54.90782928466797","54.90782928466797","54.90782928466797","111.7389144897461","111.7389144897461","111.7389144897461","33.76335525512695","33.76335525512695","33.76335525512695"
"18359","55.12190246582031","55.12190246582031","55.12190246582031","125.31745910644531","125.31745910644531","125.31745910644531","36.8574104309082","36.8574104309082","36.8574104309082","55.196468353271484","55.196468353271484","55.196468353271484","125.26235961914062","125.26235961914062","125.26235961914062","37.29887008666992","37.29887008666992","37.29887008666992"
"18389","49.63762664794922","49.63762664794922","49.63762664794922","108.55767059326172","108.55767059326172","108.55767059326172","30.62364959716797","30.62364959716797","30.62364959716797","49.73353576660156","49.73353576660156","49.73353576660156","108.92062377929688","108.92062377929688","108.92062377929688","30.672914505004883","30.672914505004883","30.672914505004883"
"18419","56.877342224121094","56.877342224121094","56.877342224121094","119.62626647949219","119.62626647949219","119.62626647949219","43.54909133911133","43.54909133911133","43.54909133911133","57.11787033081055","57.11787033081055","57.11787033081055","119.53360748291016","119.53360748291016","119.53360748291016","43.1496467590332","43.1496467590332","43.1496467590332"
"18449","53.18698501586914","53.18698501586914","53.18698501586914","131.84844970703125","131.84844970703125","131.84844970703125","31.887495040893555","31.887495040893555","31.887495040893555","52.68902587890625","52.68902587890625","52.68902587890625","132.38645935058594","132.38645935058594","132.38645935058594","31.775070190429688","31.775070190429688","31.775070190429688"
