"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"18719","66.22038269042969","66.22038269042969","66.22038269042969","123.1849365234375","123.1849365234375","123.1849365234375","31.597761154174805","31.597761154174805","31.597761154174805","66.27214050292969","66.27214050292969","66.27214050292969","124.17704772949219","124.17704772949219","124.17704772949219","31.57726287841797","31.57726287841797","31.57726287841797"
"18749","61.20272445678711","61.20272445678711","61.20272445678711","125.11835479736328","125.11835479736328","125.11835479736328","25.318885803222656","25.318885803222656","25.318885803222656","60.92097473144531","60.92097473144531","60.92097473144531","124.66954040527344","124.66954040527344","124.66954040527344","24.98507308959961","24.98507308959961","24.98507308959961"
"18779","64.40755462646484","64.40755462646484","64.40755462646484","122.1424560546875","122.1424560546875","122.1424560546875","32.59049606323242","32.59049606323242","32.59049606323242","64.5888900756836","64.5888900756836","64.5888900756836","122.763671875","122.763671875","122.763671875","32.07588195800781","32.07588195800781","32.07588195800781"
"18809","65.1220474243164","65.1220474243164","65.1220474243164","122.48114013671875","122.48114013671875","122.48114013671875","36.044071197509766","36.044071197509766","36.044071197509766","65.49568176269531","65.49568176269531","65.49568176269531","121.8424301147461","121.8424301147461","121.8424301147461","36.15134811401367","36.15134811401367","36.15134811401367"
"18839","52.66866683959961","52.66866683959961","52.66866683959961","109.46902465820312","109.46902465820312","109.46902465820312","25.19293975830078","25.19293975830078","25.19293975830078","52.67108154296875","52.67108154296875","52.67108154296875","109.47874450683594","109.47874450683594","109.47874450683594","25.224172592163086","25.224172592163086","25.224172592163086"
"18869","56.43144989013672","56.43144989013672","56.43144989013672","112.4521255493164","112.4521255493164","112.4521255493164","27.811147689819336","27.811147689819336","27.811147689819336","56.26150131225586","56.26150131225586","56.26150131225586","113.03610229492188","113.03610229492188","113.03610229492188","28.207794189453125","28.207794189453125","28.207794189453125"
"18899","65.62129974365234","65.62129974365234","65.62129974365234","107.55549621582031","107.55549621582031","107.55549621582031","35.40339279174805","35.40339279174805","35.40339279174805","65.25230407714844","65.25230407714844","65.25230407714844","107.76976013183594","107.76976013183594","107.76976013183594","35.49492645263672","35.49492645263672","35.49492645263672"
"18929","67.22821807861328","67.22821807861328","67.22821807861328","123.70494079589844","123.70494079589844","123.70494079589844","30.096376419067383","30.096376419067383","30.096376419067383","67.08661651611328","67.08661651611328","67.08661651611328","124.47210693359375","124.47210693359375","124.47210693359375","30.169715881347656","30.169715881347656","30.169715881347656"
"18959","62.442840576171875","62.442840576171875","62.442840576171875","130.3050994873047","130.3050994873047","130.3050994873047","37.747196197509766","37.747196197509766","37.747196197509766","62.242088317871094","62.242088317871094","62.242088317871094","131.114990234375","131.114990234375","131.114990234375","38.18718719482422","38.18718719482422","38.18718719482422"
"18989","57.8610725402832","57.8610725402832","57.8610725402832","113.77703857421875","113.77703857421875","113.77703857421875","31.420589447021484","31.420589447021484","31.420589447021484","57.9428596496582","57.9428596496582","57.9428596496582","113.75603485107422","113.75603485107422","113.75603485107422","31.852148056030273","31.852148056030273","31.852148056030273"
"19019","52.763084411621094","52.763084411621094","52.763084411621094","103.67520904541016","103.67520904541016","103.67520904541016","24.317777633666992","24.317777633666992","24.317777633666992","52.34777069091797","52.34777069091797","52.34777069091797","103.954833984375","103.954833984375","103.954833984375","24.41576385498047","24.41576385498047","24.41576385498047"
"19049","59.97900390625","59.97900390625","59.97900390625","114.5242919921875","114.5242919921875","114.5242919921875","36.78644943237305","36.78644943237305","36.78644943237305","60.32301712036133","60.32301712036133","60.32301712036133","113.80442810058594","113.80442810058594","113.80442810058594","37.13543701171875","37.13543701171875","37.13543701171875"
"19079","64.8402328491211","64.8402328491211","64.8402328491211","115.01639556884766","115.01639556884766","115.01639556884766","33.00030517578125","33.00030517578125","33.00030517578125","64.72942352294922","64.72942352294922","64.72942352294922","115.6103515625","115.6103515625","115.6103515625","33.033321380615234","33.033321380615234","33.033321380615234"
"19109","59.164119720458984","59.164119720458984","59.164119720458984","120.16289520263672","120.16289520263672","120.16289520263672","37.717315673828125","37.717315673828125","37.717315673828125","58.93587875366211","58.93587875366211","58.93587875366211","121.13595581054688","121.13595581054688","121.13595581054688","38.08708190917969","38.08708190917969","38.08708190917969"
"19139","59.14339065551758","59.14339065551758","59.14339065551758","112.55421447753906","112.55421447753906","112.55421447753906","29.87454605102539","29.87454605102539","29.87454605102539","59.54465103149414","59.54465103149414","59.54465103149414","112.33406066894531","112.33406066894531","112.33406066894531","29.827781677246094","29.827781677246094","29.827781677246094"
"19169","60.37397384643555","60.37397384643555","60.37397384643555","122.76880645751953","122.76880645751953","122.76880645751953","32.99204635620117","32.99204635620117","32.99204635620117","60.0248908996582","60.0248908996582","60.0248908996582","122.01110076904297","122.01110076904297","122.01110076904297","33.21165466308594","33.21165466308594","33.21165466308594"
"19199","66.41082763671875","66.41082763671875","66.41082763671875","124.5409927368164","124.5409927368164","124.5409927368164","34.31599807739258","34.31599807739258","34.31599807739258","66.57838439941406","66.57838439941406","66.57838439941406","123.94998931884766","123.94998931884766","123.94998931884766","34.471920013427734","34.471920013427734","34.471920013427734"
"19229","56.55409240722656","56.55409240722656","56.55409240722656","116.60558319091797","116.60558319091797","116.60558319091797","29.582435607910156","29.582435607910156","29.582435607910156","56.611961364746094","56.611961364746094","56.611961364746094","115.8360824584961","115.8360824584961","115.8360824584961","29.68912124633789","29.68912124633789","29.68912124633789"
"19259","54.42626953125","54.42626953125","54.42626953125","99.65738677978516","99.65738677978516","99.65738677978516","20.089017868041992","20.089017868041992","20.089017868041992","54.39608383178711","54.39608383178711","54.39608383178711","99.17703247070312","99.17703247070312","99.17703247070312","20.075029373168945","20.075029373168945","20.075029373168945"
"19289","60.71307373046875","60.71307373046875","60.71307373046875","110.51260375976562","110.51260375976562","110.51260375976562","28.259916305541992","28.259916305541992","28.259916305541992","60.81744384765625","60.81744384765625","60.81744384765625","109.72816467285156","109.72816467285156","109.72816467285156","28.53836441040039","28.53836441040039","28.53836441040039"
"19319","68.33444213867188","68.33444213867188","68.33444213867188","135.9306640625","135.9306640625","135.9306640625","35.94291305541992","35.94291305541992","35.94291305541992","68.30116271972656","68.30116271972656","68.30116271972656","135.2455596923828","135.2455596923828","135.2455596923828","35.801231384277344","35.801231384277344","35.801231384277344"
"19349","61.13854217529297","61.13854217529297","61.13854217529297","122.5986099243164","122.5986099243164","122.5986099243164","27.720775604248047","27.720775604248047","27.720775604248047","61.17926788330078","61.17926788330078","61.17926788330078","123.42597198486328","123.42597198486328","123.42597198486328","27.860008239746094","27.860008239746094","27.860008239746094"
"19379","65.595947265625","65.595947265625","65.595947265625","123.84291076660156","123.84291076660156","123.84291076660156","33.05121994018555","33.05121994018555","33.05121994018555","65.2530746459961","65.2530746459961","65.2530746459961","123.2060775756836","123.2060775756836","123.2060775756836","32.58266830444336","32.58266830444336","32.58266830444336"
"19409","71.90833282470703","71.90833282470703","71.90833282470703","134.1767120361328","134.1767120361328","134.1767120361328","36.37832260131836","36.37832260131836","36.37832260131836","71.7607192993164","71.7607192993164","71.7607192993164","135.66217041015625","135.66217041015625","135.66217041015625","36.99148178100586","36.99148178100586","36.99148178100586"
"19439","57.39964294433594","57.39964294433594","57.39964294433594","112.21673583984375","112.21673583984375","112.21673583984375","28.788480758666992","28.788480758666992","28.788480758666992","56.99296569824219","56.99296569824219","56.99296569824219","112.56613159179688","112.56613159179688","112.56613159179688","28.893489837646484","28.893489837646484","28.893489837646484"
"19469","67.01313018798828","67.01313018798828","67.01313018798828","117.49698638916016","117.49698638916016","117.49698638916016","37.92593002319336","37.92593002319336","37.92593002319336","66.60042572021484","66.60042572021484","66.60042572021484","116.94490051269531","116.94490051269531","116.94490051269531","38.3443489074707","38.3443489074707","38.3443489074707"
"19499","58.19807434082031","58.19807434082031","58.19807434082031","122.68978118896484","122.68978118896484","122.68978118896484","34.46607971191406","34.46607971191406","34.46607971191406","58.15234375","58.15234375","58.15234375","122.89298248291016","122.89298248291016","122.89298248291016","34.37010192871094","34.37010192871094","34.37010192871094"
"19529","61.8585319519043","61.8585319519043","61.8585319519043","126.61196899414062","126.61196899414062","126.61196899414062","33.07472229003906","33.07472229003906","33.07472229003906","61.981971740722656","61.981971740722656","61.981971740722656","127.69395446777344","127.69395446777344","127.69395446777344","33.173545837402344","33.173545837402344","33.173545837402344"
"19559","63.00382614135742","63.00382614135742","63.00382614135742","114.19843292236328","114.19843292236328","114.19843292236328","30.87531089782715","30.87531089782715","30.87531089782715","62.37385177612305","62.37385177612305","62.37385177612305","114.74832916259766","114.74832916259766","114.74832916259766","30.675312042236328","30.675312042236328","30.675312042236328"
"19589","64.34268951416016","64.34268951416016","64.34268951416016","124.50794982910156","124.50794982910156","124.50794982910156","35.08746337890625","35.08746337890625","35.08746337890625","64.18988800048828","64.18988800048828","64.18988800048828","124.92501831054688","124.92501831054688","124.92501831054688","34.84739685058594","34.84739685058594","34.84739685058594"
"19619","56.71677780151367","56.71677780151367","56.71677780151367","111.3543930053711","111.3543930053711","111.3543930053711","26.754047393798828","26.754047393798828","26.754047393798828","56.45819854736328","56.45819854736328","56.45819854736328","111.60777282714844","111.60777282714844","111.60777282714844","26.633094787597656","26.633094787597656","26.633094787597656"
"19649","62.914207458496094","62.914207458496094","62.914207458496094","121.33954620361328","121.33954620361328","121.33954620361328","29.37946128845215","29.37946128845215","29.37946128845215","63.11299514770508","63.11299514770508","63.11299514770508","121.4852294921875","121.4852294921875","121.4852294921875","29.167884826660156","29.167884826660156","29.167884826660156"
"19679","68.21835327148438","68.21835327148438","68.21835327148438","121.97110748291016","121.97110748291016","121.97110748291016","42.66617965698242","42.66617965698242","42.66617965698242","68.0034408569336","68.0034408569336","68.0034408569336","123.05472564697266","123.05472564697266","123.05472564697266","42.82435607910156","42.82435607910156","42.82435607910156"
